start_s,end_s,duration_s,activity,mean_gaze_entropy_bits,n_targets_scanned,targets
18.994060516357422,24.611330032348633,5.617269515991211,CortarCacau,5.121333122253418,3,Wall|Checker|Wood
89.3112564086914,110.94249725341797,21.631240844726562,SecarSemente,4.757672309875488,3,Wall|Checker|Wood
116.56320190429688,133.33909606933594,16.775894165039062,SecarSemente,4.606064319610596,3,Wall|Wood|Checker
163.0637969970703,168.6457977294922,5.582000732421875,DescascarSemente,4.648039817810059,5,Wall|Writebook_5|Checker|Wood|Mixer
179.893798828125,190.1522979736328,10.258499145507812,DescascarSemente,4.4953932762146,3,Wall|Wood|Checker
