SessionTime,Phase,Activity,Target,TargetInstanceId,AOI,HitX,HitY,HitZ,HitNormalX,HitNormalY,HitNormalZ,Distance,OriginX,OriginY,OriginZ,DirX,DirY,DirZ,LeftOpenness,RightOpenness,IsBlink,LeftPupil,RightPupil,AvgPupil,LeftPupilValid,RightPupilValid,LeftGazeValid,RightGazeValid,IsTracking,TargetChanged,DwellTime
65.33187,Default,CortarCacau,Checker,17746,Floor,0.2637966,0.4,-2.12813,0,1,0,2.221653,0.08077858,1.231135,-0.07594524,0.08237916,-0.3741067,-0.9237196,0,0,1,3.616602,1.971196,2.793899,1,1,1,1,1,0,0.08970642
65.36769,Default,CortarCacau,Checker,17746,Floor,0.2637966,0.4,-2.12813,0,1,0,2.221653,0.08077858,1.231135,-0.07594524,0.08237916,-0.3741067,-0.9237196,0,0,1,3.616602,1.971196,2.793899,1,1,1,1,1,0,0.1255264
65.40988,Default,CortarCacau,Checker,17746,Floor,0.2637966,0.4,-2.12813,0,1,0,2.221653,0.08077858,1.231135,-0.07594524,0.08237916,-0.3741067,-0.9237196,0,0,1,3.616602,1.971196,2.793899,1,1,1,1,1,0,0.167717
65.45567,Default,CortarCacau,Checker,17746,Floor,0.2637966,0.4,-2.12813,0,1,0,2.221653,0.08077858,1.231135,-0.07594524,0.08237916,-0.3741067,-0.9237196,0,0,1,3.616602,1.971196,2.793899,1,1,1,1,1,0,0.2135086
65.50025,Default,CortarCacau,Checker,17746,Floor,-0.03299904,0.4,-1.477932,0,1,0,1.613679,0.05587846,1.205594,-0.08255333,-0.05507753,-0.4992279,-0.8647185,0.360507,0,1,3.616602,1.971196,2.793899,1,1,1,1,1,0,0.2580872
65.54383,Default,CortarCacau,Checker,17746,Floor,-0.1628006,0.4,-0.9752873,0,1,0,1.207944,0.02990044,1.179024,-0.07245003,-0.1595281,-0.6449177,-0.7474169,0.7380636,0.4881661,0,3.616602,1.971196,2.793899,1,1,1,1,1,0,0.3016663
65.5764,Default,CortarCacau,Checker,17746,Floor,-0.1518084,0.4,-0.8448273,0,1,0,1.108946,0.02607575,1.174374,-0.07122244,-0.1604082,-0.6982971,-0.6976033,0.8927109,0.7903529,0,3.616602,1.971196,2.793899,1,1,1,1,1,0,0.3342361
65.62307,Default,CortarCacau,Checker,17746,Floor,-0.09299231,0.4,-0.7098792,0,1,0,1.006112,0.02071836,1.1679,-0.06983214,-0.1130199,-0.7632356,-0.6361588,0.9560544,0.9141285,0,3.616602,1.971196,2.793899,1,1,1,1,1,0,0.3809052
65.66589,Default,CortarCacau,Checker,17746,Floor,-0.09243619,0.4,-0.6035275,0,1,0,0.9383418,0.01710675,1.163122,-0.06861619,-0.116741,-0.8132668,-0.5700603,0.9855999,0.9718617,0,3.616602,1.971196,2.793899,1,1,1,1,1,0,0.4237213
65.71103,Default,CortarCacau,Checker,17746,Floor,-0.08757007,0.4,-0.5498531,0,1,0,0.9047745,0.01386238,1.158528,-0.06719013,-0.112108,-0.8383614,-0.5334622,0.9962251,0.9926237,0,3.616602,1.971196,2.793899,1,1,1,1,1,0,0.4688644
65.75504,Default,CortarCacau,Checker,17746,Floor,-0.07523167,0.4,-0.5109663,0,1,0,0.8809488,0.01179354,1.155325,-0.06601446,-0.09878581,-0.857399,-0.5050824,0.998763,0.9975829,0,3.616602,1.971196,2.793899,1,1,1,1,1,0,0.5128708
65.79097,Default,CortarCacau,Checker,17746,Floor,-0.0703159,0.4,-0.4844627,0,1,0,0.8656869,0.01030895,1.153136,-0.06529844,-0.09313393,-0.8699871,-0.4841987,0.9995946,0.999208,0,3.616602,1.971196,2.793899,1,1,1,1,1,0,0.5488052
65.83308,Default,CortarCacau,Checker,17746,Floor,-0.07241565,0.4,-0.4712656,0,1,0,0.8579889,0.009034778,1.151105,-0.06463053,-0.09493174,-0.8754252,-0.4739396,0.9998339,0.9996756,0,3.616602,1.971196,2.793899,1,1,1,1,1,0,0.5909119
65.87753,Default,CortarCacau,Checker,17746,Floor,-0.07982111,0.4,-0.4636099,0,1,0,0.8541761,0.008012925,1.149995,-0.06434906,-0.1028289,-0.8780333,-0.4674224,0.9999565,0.999915,0,3.616602,1.971196,2.793899,1,1,1,1,1,0,0.6353607
65.92281,Default,CortarCacau,Checker,17746,Floor,-0.08445072,0.4,-0.4630053,0,1,0,0.854877,0.007631621,1.150777,-0.06467181,-0.1077141,-0.8782279,-0.4659543,0.9999858,0.9999722,0,3.616602,1.971196,2.793899,1,1,1,1,1,0,0.6806412
65.95525,Default,CortarCacau,Checker,17746,Floor,-0.08599782,0.4,-0.4719992,0,1,0,0.8606242,0.00800584,1.152806,-0.06564919,-0.1092273,-0.8747211,-0.4721571,0.9999909,0.9999822,0,3.616602,1.971196,2.793899,1,1,1,1,1,0,0.7130814
65.99979,Default,CortarCacau,Checker,17746,Floor,-0.07162708,0.4,-0.5865502,0,1,0,0.9220499,0.01010521,1.159263,-0.06981494,-0.08864193,-0.8234513,-0.5604201,0.9999976,0.9999954,0,3.616602,1.971196,2.793899,1,1,1,1,1,0,0.7576294
66.04678,Default,CortarCacau,Checker,17746,Floor,-0.1677054,0.4,-1.295421,0,1,0,1.452815,0.01520082,1.167944,-0.07579914,-0.1258978,-0.5285904,-0.8394891,0.9999993,0.9999987,0,5.42609,2.374887,3.900488,1,1,1,1,1,0,0.8046112
66.08953,Default,CortarCacau,Checker,17746,Floor,-0.3275398,0.4,-2.014102,0,1,0,2.105145,0.01874236,1.177922,-0.08885911,-0.1644933,-0.3695337,-0.9145419,0.9999997,0.9999995,0,3.702688,3.179398,3.441043,1,1,1,1,1,0,0.8473663
66.12302,Default,CortarCacau,Checker,17746,Floor,-0.3685535,0.4,-1.849672,0,1,0,1.964644,0.02413557,1.182678,-0.09096934,-0.199878,-0.3983817,-0.8951764,0.9999999,0.9999998,0,3.640819,3.46995,3.555385,1,1,1,1,1,0,0.8808594
66.16717,Default,CortarCacau,Checker,17746,Floor,-0.2478511,0.4,-1.533123,0,1,0,1.664869,0.02965479,1.187096,-0.09254706,-0.1666833,-0.4727675,-0.8652788,0.9999999,0.9999999,0,3.542478,3.392154,3.467316,1,1,1,1,1,0,0.9250031
66.21168,Default,CortarCacau,Checker,17746,Floor,-0.1607104,0.4,-1.56678,0,1,0,1.683262,0.03417777,1.190668,-0.09360935,-0.1157801,-0.4697237,-0.8751884,0.9999999,0.9999999,0,3.493423,3.325628,3.409526,1,1,1,1,1,0,0.9695129
66.25773,Default,CortarCacau,Checker,17746,Floor,-0.1343091,0.4,-1.59705,0,1,0,1.708606,0.03816102,1.194034,-0.09402018,-0.100942,-0.4647262,-0.8796819,0.9999999,0.9999999,0,3.453254,3.315481,3.384368,1,1,1,1,1,0,1.015564
