SessionTime,Phase,Activity,Target,TargetInstanceId,AOI,HitX,HitY,HitZ,HitNormalX,HitNormalY,HitNormalZ,Distance,OriginX,OriginY,OriginZ,DirX,DirY,DirZ,LeftOpenness,RightOpenness,IsBlink,LeftPupil,RightPupil,AvgPupil,LeftPupilValid,RightPupilValid,LeftGazeValid,RightGazeValid,IsTracking,TargetChanged,DwellTime
6.686031,Default,CortarCacau,Wood,17658,Barrier,-0.6329274,0.430794,2.457824,0,1,0,2.334431,0.01962149,0.7635549,0.2412891,-0.2795322,-0.1425447,0.949496,0.9999999,0.9999999,0,3.139541,2.735227,2.937384,1,1,1,1,1,1,0
6.749894,Default,CortarCacau,Wood,17658,Barrier,-0.626124,0.4167107,2.579079,1,0,0,2.448439,0.01308285,0.7632478,0.241093,-0.2610672,-0.1415339,0.9548886,0.9999999,0.9999999,0,3.057819,2.713321,2.88557,1,1,1,1,1,0,0.06386232
6.806616,Default,CortarCacau,Checker,17736,Floor,-0.5562372,0.4,2.509792,0,1,0,2.366464,0.009157222,0.7629644,0.2407086,-0.2389195,-0.1533784,0.9588495,0.9999999,0.9999999,0,3.073296,2.802465,2.937881,1,1,1,1,1,1,0
6.875962,Default,CortarCacau,Checker,17736,Floor,-0.4953052,0.4,2.37815,0,1,0,2.226214,0.007444758,0.7621872,0.2399046,-0.2258318,-0.162692,0.960485,0.9999999,0.9999999,0,3.036475,2.745915,2.891195,1,1,1,1,1,0,0.06934643
6.939645,Default,CortarCacau,Checker,17736,Floor,-0.4072668,0.4,2.253721,0,1,0,2.088819,0.009279347,0.7612365,0.238984,-0.1994171,-0.1729382,0.9645337,0.9999999,0.9999999,0,3.149891,2.80595,2.977921,1,1,1,1,1,0,0.1330295
7.008854,Default,CortarCacau,Checker,17736,Floor,0.003143072,0.4,1.907906,0,1,0,1.708851,0.01570784,0.7596895,0.237386,-0.007352751,-0.2104861,0.9775692,0.9999999,0.9999999,0,3.126171,2.906453,3.016312,1,1,1,1,1,0,0.2022386
7.061808,Default,CortarCacau,Checker,17736,Floor,0.4347874,0.4,1.278095,0,1,0,1.176627,0.02303686,0.7581084,0.2356603,0.3499415,-0.3043517,0.8859521,0.9999999,0.9999999,0,3.049478,2.906756,2.978117,1,1,1,1,1,0,0.2551923
7.131654,Default,CortarCacau,Checker,17736,Floor,0.4387119,0.4,1.164765,0,1,0,1.076279,0.03511804,0.7560704,0.232723,0.3749902,-0.3308348,0.8659855,0.9999999,0.9999999,0,3.045475,2.799122,2.922298,1,1,1,1,1,0,0.325038
7.184724,Default,CortarCacau,Checker,17736,Floor,0.4466894,0.4,1.167592,0,1,0,1.080115,0.04543094,0.7550799,0.2297447,0.371496,-0.3287427,0.8682851,0.9999999,0.9999999,0,3.147675,2.813748,2.980711,1,1,1,1,1,0,0.378108
7.25924,Default,CortarCacau,Checker,17736,Floor,0.6565416,0.4,1.025569,0,1,0,1.059316,0.06144582,0.7542864,0.2240125,0.5617735,-0.3344482,0.7566736,0.9999999,0.9999999,0,3.053288,2.982689,3.017989,1,1,1,1,1,0,0.4526238
7.307488,Default,CortarCacau,Checker,17736,Floor,0.7204604,0.4,0.859246,0,1,0,0.9782806,0.07022546,0.7522109,0.2187969,0.6646711,-0.3600305,0.654668,0.9999999,0.9999999,0,2.856421,2.981094,2.918758,1,1,1,1,1,0,0.5008726
7.365645,Default,CortarCacau,Checker,17736,Floor,0.604409,0.4,0.8451936,0,1,0,0.8932722,0.08013455,0.7520403,0.213419,0.5869145,-0.3941019,0.7072588,0.9999999,0.9999999,0,2.827339,2.873276,2.850307,1,1,1,1,1,0,0.5590296
7.431834,Default,CortarCacau,Checker,17736,Floor,0.7185645,0.4,0.8431504,0,1,0,0.9610728,0.08990381,0.7517306,0.2069645,0.6541239,-0.365977,0.6619537,0.9999999,0.9999999,0,2.836201,2.930275,2.883238,1,1,1,1,1,0,0.6252179
7.48867,Default,CortarCacau,Wood,17658,Barrier,0.7761905,0.400561,0.7111659,-1,0,-1.315223E-07,0.9182605,0.09770451,0.7513251,0.201437,0.7388818,-0.3819876,0.5551028,0.9999999,0.9999999,0,2.829846,2.935788,2.882817,1,1,1,1,1,1,0
7.541331,Default,CortarCacau,Checker,17736,Floor,0.7726556,0.4,0.6719205,0,1,0,0.8927516,0.102437,0.7512872,0.1982016,0.7507336,-0.3934882,0.530628,0.9999999,0.9999999,0,2.803727,2.903218,2.853473,1,1,1,1,1,1,0
7.598111,Default,CortarCacau,Checker,17736,Floor,0.7688303,0.4,0.6559305,0,1,0,0.8794931,0.1070417,0.7513098,0.1953599,0.752466,-0.3994457,0.5236773,0.9999999,0.9999999,0,2.860331,2.86849,2.864411,1,1,1,1,1,0,0.05677938
7.662598,Default,CortarCacau,Checker,17736,Floor,0.7733191,0.4,0.6443336,0,1,0,0.8746436,0.1116031,0.7511301,0.1928461,0.756555,-0.401455,0.5161961,0.9999999,0.9999999,0,2.82285,2.796579,2.809715,1,1,1,1,1,0,0.1212668
7.731357,Default,CortarCacau,Wood,17658,Barrier,0.7761905,0.4155514,0.6146212,-1,0,-1.315223E-07,0.8532315,0.115869,0.7508603,0.1908903,0.7739065,-0.3929869,0.4966186,0.9999999,0.9999999,0,2.812572,2.860471,2.836522,1,1,1,1,1,1,0
