consultation_start_s,consultation_end_s,dwell_s,n_fixations,target,activity,nearest_activity,nearest_activity_start_s,offset_s,timing
17.98780059814453,18.206409454345703,0.21860885620117188,1,Writebook_5,CortarCacau,CortarCacau,15.804349899291992,2.183450698852539,depois
18.620330810546875,19.623899459838867,0.8574085235595703,3,Writebook_4,CortarCacau,CortarCacau,15.804349899291992,2.815980911254883,depois
21.470460891723633,21.605609893798828,0.1351490020751953,1,Writebook_5,CortarCacau,CortarCacau,15.804349899291992,5.666110992431641,depois
46.152828216552734,46.57712173461914,0.37673187255859375,2,Paper_0,CortarCacau,SecarSemente,59.572750091552734,-13.419921875,fora_janela
159.98150634765625,160.3520965576172,0.32568359375,2,Writebook_6,Moer,Moer,150.09080505371094,9.890701293945312,fora_janela
199.1304931640625,200.21099853515625,0.9451904296875,4,Writebook_6,TorrarAmendoa,TorrarAmendoa,195.12100219726562,4.009490966796875,depois
