session_duration_s,n_samples,sampling_rate_hz,n_activities,mean_residual_pupil_mm,mean_raw_pupil_mm,mean_gaze_entropy_bits,task_dwell_s,item_dwell_s,machine_dwell_s,tutorial_dwell_s,support_dwell_s,tutorial_dwell_pct,n_tutorial_fixations,mean_tutorial_fixation_s,max_tutorial_fixation_s,tutorial_before_task_s,tutorial_after_task_s,n_consult_before,n_consult_after,n_rescue_saccades,gaze_transition_entropy_bits,transition_entropy_bits,mean_k_coefficient,confusion_time_s,confusion_pct,n_confusion_episodes,blink_count,plr_model,plr_baseline_mm,plr_k,plr_rmse_mm,plr_r2,plr_calibrated
230.5606,5050,120.0000,7,0.0347,2.6740,4.3917,126.5155,0.0000,0.0000,0.0000,104.0451,0.0000,0,0.0000,0.0000,0.0000,0.0000,0,0,0,1.5834,0.9837,0.5039,167.0424,72.4505,10,29,log,2.5872,0.1500,0.4216,-0.0039,False
