window_start_s,window_end_s,dominant_activity,n_samples,mean_residual_pupil_mm,mean_raw_pupil_mm,mean_gaze_entropy_bits,mean_target_switch_rate_hz,task_dwell_s,tutorial_dwell_s,support_dwell_s,confusion_frac,n_rescue_saccades
92.4647,94.4647,Moer,49,0.0876,2.7354,4.5857,7.0510,1.4127,0.0000,0.5559,1.0000,0
94.4647,96.4647,Moer,46,-0.0845,2.5344,4.5857,7.2717,0.0775,0.0000,1.8710,1.0000,0
96.4647,98.4647,Moer,44,0.1523,2.7948,4.0635,7.0000,1.1304,0.0000,0.8278,0.4773,0
98.4647,100.4647,Moer,46,0.1126,2.7391,3.9099,6.8696,0.5811,0.0000,1.3889,0.2826,0
100.4647,102.4647,Moer,45,0.4843,3.0998,3.9458,8.7889,0.0000,0.0000,1.9716,0.1778,0
102.4647,104.4647,Moer,44,0.7665,3.3822,4.2334,6.7955,0.0000,0.0000,1.9256,1.0000,0
104.4647,106.4647,Moer,48,0.4499,3.0887,4.2334,4.5000,0.9688,0.0000,1.0029,1.0000,0
106.4647,108.4647,Moer,45,0.4749,3.1029,4.3665,4.5000,0.6236,0.0000,1.3243,1.0000,0
108.4647,110.4647,Moer,47,0.4082,3.0236,4.5056,4.4468,0.0000,0.0000,1.9829,1.0000,0
110.4647,112.4647,Moer,46,-0.0663,2.5495,4.5056,2.4130,0.0000,0.0000,1.9269,0.5217,0
112.4647,114.4647,TorrarAmendoa,47,-0.1584,2.4574,3.6058,0.0000,0.0000,0.0000,1.9832,0.0000,0
114.4647,116.4647,TorrarAmendoa,47,-0.1231,2.4927,3.4987,0.0000,0.0000,0.0000,1.9492,0.0000,0
116.4647,118.4647,TorrarAmendoa,46,0.2902,2.9060,3.8837,1.1522,0.0000,0.0000,1.9282,0.2609,0
118.4647,120.4647,TorrarAmendoa,45,-0.1971,2.4186,4.6794,3.7667,0.0000,0.0000,1.9860,1.0000,0
120.4647,122.4647,TorrarAmendoa,43,-0.4824,2.1349,4.6794,6.0930,0.0000,0.0000,1.9480,1.0000,0
122.4647,124.4647,TorrarAmendoa,44,-0.0448,2.5909,4.6617,6.6364,0.9615,0.0000,1.0014,1.0000,0
124.4647,126.4647,TorrarAmendoa,41,-0.1091,2.5186,4.6506,7.0000,0.7253,0.0000,1.1996,1.0000,0
126.4647,128.4647,TorrarAmendoa,43,-0.4533,2.1945,4.6506,6.9302,1.3207,0.0000,0.6500,1.0000,0
128.4647,130.4647,TorrarAmendoa,47,-0.3596,2.2780,4.3233,4.4787,0.9778,0.0000,0.9906,1.0000,0
130.4647,132.4647,Misturar,49,0.0616,2.6768,4.2458,2.0816,0.0000,0.0000,1.9381,0.2857,0
132.4647,134.4647,Misturar,51,0.5859,3.2013,3.9266,1.9412,0.0000,0.0000,1.9603,0.0000,0
134.4647,136.4647,Misturar,46,0.0659,2.6956,3.3415,1.5000,0.6339,0.0000,1.3377,0.0000,0
136.4647,138.4647,Misturar,47,-0.1221,2.5163,3.3415,1.5000,1.0247,0.0000,0.9469,0.0000,0
138.4647,140.4647,Misturar,48,-0.4272,2.1879,2.9330,1.9896,0.0000,0.0000,1.9257,0.0000,0
140.4647,142.4647,Formar,49,-0.5719,2.0440,2.8387,2.1224,0.0000,0.0000,1.9947,0.0000,0
142.4647,144.4647,Formar,48,-0.5428,2.0734,3.3539,1.0104,0.0455,0.0000,1.9117,0.0000,0
144.4647,146.4647,Formar,48,-0.4625,2.1537,4.3842,1.4688,0.0000,0.0000,1.9490,0.1458,0
146.4647,148.4647,Formar,47,-0.3321,2.2837,4.3842,3.4149,0.0000,0.0000,1.9582,0.8511,0
148.4647,150.4647,Formar,48,0.4260,3.0448,4.6488,3.5104,0.0000,0.0000,1.9591,1.0000,0
150.4647,152.4647,Formar,50,0.6696,3.3100,4.7099,3.9500,1.2609,0.0000,0.6769,1.0000,0
152.4647,154.4647,Formar,49,0.4770,3.0923,4.7212,4.8776,0.0000,0.0000,1.9854,1.0000,0
154.4647,156.4647,Formar,47,0.2498,2.8903,4.7407,7.6383,1.1577,0.0000,0.8041,1.0000,0
156.4647,158.4647,Formar,47,0.2879,2.9400,4.7407,7.3404,1.5911,0.0000,0.3329,1.0000,0
158.4647,160.4647,Formar,49,0.1829,2.8254,4.6441,8.6122,1.3247,0.0000,0.6458,1.0000,0
160.4647,162.4647,Formar,48,-0.1670,2.4591,4.6253,8.9271,0.5673,0.0000,1.3950,1.0000,0
162.4647,164.4647,Formar,46,0.3817,3.0067,4.6450,9.5000,0.1333,0.0000,1.8121,1.0000,0
164.4647,166.4647,Formar,49,0.2215,2.8779,4.6858,6.6939,1.9937,0.0000,0.0000,1.0000,0
166.4647,168.4647,Formar,48,0.1242,2.7645,4.6858,6.1458,1.0821,0.0000,0.8579,1.0000,0
168.4647,170.4647,Formar,46,-0.0444,2.6127,4.6893,5.6630,1.9709,0.0000,0.0000,1.0000,0
170.4647,172.4647,Formar,48,0.0641,2.6994,4.6901,5.1979,0.8372,0.0000,1.1114,1.0000,0
172.4647,174.4647,Formar,48,0.1642,2.8012,4.6620,3.7812,1.0667,0.0000,0.8593,1.0000,0
174.4647,176.4647,Formar,47,0.0663,2.7160,4.5940,3.4574,1.4046,0.0000,0.5684,1.0000,0
176.4647,178.4647,Formar,47,0.3293,2.9891,4.5940,2.6915,1.9600,0.0000,0.0000,0.7872,0
178.4647,180.4647,Formar,52,0.7494,3.4077,4.3614,2.1154,1.9838,0.0000,0.0000,0.0000,0
180.4647,182.4647,Formar,49,0.3617,2.9831,4.2916,2.5000,0.1556,0.0000,1.7939,0.4286,0
182.4647,184.4647,Formar,46,0.4973,3.1160,4.4534,2.5870,0.1686,0.0000,1.7956,0.5000,0
184.4647,186.4647,Formar,41,0.6134,3.2516,4.7877,5.7927,0.9918,0.0000,0.9227,1.0000,0
186.4647,188.4647,Formar,44,0.1621,2.8225,4.7877,6.5000,1.9954,0.0000,0.0000,1.0000,0
188.4647,190.4647,Formar,44,0.0243,2.6762,4.5233,6.6477,1.6613,0.0000,0.2546,1.0000,0
190.4647,192.4647,Formar,46,-0.0551,2.5792,4.3029,9.1087,0.8934,0.0000,1.0685,1.0000,0
192.4647,194.4647,Formar,44,0.0654,2.7232,4.3029,9.0909,1.9725,0.0000,0.0000,1.0000,0
194.4647,196.4647,Formar,46,0.3256,2.9656,4.4675,9.2174,1.0575,0.0000,0.9030,1.0000,0
196.4647,198.4647,Formar,43,-0.0136,2.6466,4.4921,7.8023,1.9390,0.0000,0.0000,1.0000,0
198.4647,200.4647,Formar,43,-0.3831,2.2617,4.5122,8.7674,1.1835,0.0000,0.7562,1.0000,0
200.4647,202.4647,Formar,41,0.4351,3.0605,4.6357,8.8902,0.6432,0.0000,1.3272,1.0000,0
202.4647,204.4647,Formar,38,0.0756,2.7065,4.6357,9.1316,0.6797,0.0000,1.2549,1.0000,0
204.4647,206.4647,Formar,39,0.2319,2.8862,4.6553,10.1282,1.6277,0.0000,0.3015,1.0000,0
