SessionTime,Phase,Activity,Target,TargetInstanceId,AOI,TargetCategory,HitX,HitY,HitZ,HitNormalX,HitNormalY,HitNormalZ,Distance,OriginX,OriginY,OriginZ,DirX,DirY,DirZ,LeftOpenness,RightOpenness,IsBlink,LeftPupil,RightPupil,AvgPupil,LeftPupilValid,RightPupilValid,LeftGazeValid,RightGazeValid,IsTracking,TargetChanged,DwellTime
94.49069,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7132695,1.52904,-3.134433,-5.960467E-08,-0.2727233,-0.9620925,1.827154,1.295224,2.233729,-5.129565,-0.3185033,-0.4603062,0.8286579,0.9999876,0.9999892,0,2.683646,2.412631,2.548139,1,1,1,1,1,0,13.51777
94.54969,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7036389,1.52904,-3.134433,0,-0.2569449,-0.966426,1.824271,1.294956,2.233693,-5.129007,-0.324139,-0.4566895,0.8284736,0.999998,0.9999982,0,2.683646,2.412631,2.548139,1,1,1,1,1,0,13.57677
94.59099,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.689082,1.529037,-3.134432,0,-0.2362028,-0.9717038,1.822005,1.294909,2.234004,-5.128672,-0.3325059,-0.4517376,0.8278726,0.9999992,0.9999993,0,6.385563,2.448789,4.417176,1,1,1,1,1,0,13.61806
94.65046,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6689816,1.52904,-3.134433,5.960464E-08,-0.1769582,-0.9842184,1.810293,1.295113,2.234708,-5.128025,-0.3458731,-0.4386843,0.8294142,0.9999998,0.9999998,0,2.912709,2.523548,2.718129,1,1,1,1,1,0,13.67754
94.69191,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.66273,1.52904,-3.134433,0,-0.1608301,-0.9869822,1.807723,1.295497,2.235342,-5.127439,-0.3500353,-0.4351974,0.829505,0.9999999,0.9999999,0,2.96008,2.504802,2.732441,1,1,1,1,1,0,13.71899
94.73894,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.663052,1.52904,-3.134433,-5.960465E-08,-0.1556051,-0.9878193,1.805999,1.296284,2.236229,-5.126487,-0.3506272,-0.4346577,0.829538,0.9999999,0.9999999,0,2.990922,2.531967,2.761444,1,1,1,1,1,0,13.76601
94.79382,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.660433,1.52904,-3.134433,0,-0.1507219,-0.9885762,1.805156,1.297228,2.236573,-5.125436,-0.3527644,-0.4336993,0.8291335,0.9999999,0.9999999,0,2.999142,2.512087,2.755615,1,1,1,1,1,0,13.82089
94.83874,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6576222,1.52904,-3.134433,0,-0.1459903,-0.9892861,1.804449,1.298147,2.236761,-5.124484,-0.3549699,-0.432662,0.828734,0.9999999,0.9999999,0,2.974068,2.52041,2.747239,1,1,1,1,1,0,13.86581
94.89226,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6559794,1.52904,-3.134433,0,-0.1375388,-0.9904964,1.802065,1.299408,2.236817,-5.123138,-0.3570504,-0.4309203,0.8287476,0.9999999,0.9999999,0,2.011101,2.508004,2.259552,1,1,1,1,1,0,13.91933
94.93799,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6543102,1.52904,-3.134433,0,-0.1348364,-0.9908679,1.80144,1.300617,2.237298,-5.121778,-0.3587722,-0.4305869,0.8281773,0.9999999,0.9999999,0,2.002851,2.49744,2.250145,1,1,1,1,1,0,13.96507
94.9924,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6526128,1.52904,-3.134433,0,-0.1299862,-0.9915158,1.799956,1.302224,2.237777,-5.119886,-0.3609037,-0.4298605,0.8276283,0.9999999,0.9999999,0,2.016372,2.446766,2.231569,1,1,1,1,1,0,14.01948
95.03698,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.649718,1.52904,-3.134433,-2.980232E-08,-0.1243246,-0.9922416,1.798717,1.303937,2.238227,-5.117968,-0.3637143,-0.4288327,0.8269306,0.9999999,0.9999999,0,2.042012,2.525595,2.283804,1,1,1,1,1,0,14.06406
95.0965,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6482256,1.529039,-3.134433,0,-0.1875707,-0.9822511,1.815889,1.306558,2.238531,-5.115122,-0.3625397,-0.4423601,0.8202942,0.9999999,0.9999999,0,2.133029,2.59316,2.363095,1,1,1,1,1,0,14.12357
95.14161,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6404629,1.52904,-3.134433,0,-0.2045715,-0.9788516,1.822818,1.309079,2.238693,-5.112608,-0.3668032,-0.4454305,0.8167294,0.9999999,0.9999999,0,2.156963,2.619456,2.388209,1,1,1,1,1,0,14.16869
95.19369,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6509262,1.52904,-3.134433,0,-0.2119263,-0.9772856,1.819427,1.312956,2.237944,-5.109017,-0.3638675,-0.4478703,0.8167084,0.9999999,0.9999999,0,2.162308,2.618192,2.39025,1,1,1,1,1,0,14.22076
95.23972,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6513849,1.52904,-3.134433,0,-0.204479,-0.9788709,1.814795,1.316975,2.236833,-5.105192,-0.3667574,-0.4463493,0.8162484,0.9999999,0.9999999,0,2.157495,2.654042,2.405769,1,1,1,1,1,0,14.26679
95.29519,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6452383,1.52904,-3.134433,0,-0.1928406,-0.9812301,1.81065,1.322291,2.235203,-5.100146,-0.3739281,-0.4432568,0.8146785,0.9999999,0.9999999,0,2.13908,2.62232,2.3807,1,1,1,1,1,0,14.32227
95.34203,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6452884,1.52904,-3.134433,-2.980233E-08,-0.1852408,-0.9826931,1.805818,1.327558,2.233787,-5.095369,-0.3778172,-0.4415543,0.8138083,0.9999999,0.9999999,0,2.128103,2.553245,2.340674,1,1,1,1,1,0,14.36911
95.39352,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6487989,1.52904,-3.134433,0,-0.181312,-0.9834256,1.800408,1.333673,2.231861,-5.08998,-0.3803992,-0.4407205,0.8130571,0.9999999,0.9999999,0,2.08936,2.429493,2.259427,1,1,1,1,1,0,14.4206
95.4383,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6524828,1.52904,-3.134433,0,-0.1786613,-0.9839107,1.795893,1.339495,2.230014,-5.085382,-0.3825466,-0.4400623,0.8124058,0.9999999,0.9999999,0,2.091779,2.404531,2.248155,1,1,1,1,1,0,14.46538
95.49809,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6686346,1.529039,-3.134433,0,-0.1839946,-0.9829273,1.788762,1.347556,2.227638,-5.079751,-0.3795482,-0.4419792,0.8127715,0.9999999,0.9999999,0,2.082903,2.511146,2.297025,1,1,1,1,1,0,14.52516
95.54124,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6804657,1.52904,-3.134433,0,-0.1801237,-0.9836439,1.781838,1.353157,2.226158,-5.076352,-0.3775268,-0.4417796,0.8138207,0.9999999,0.9999999,0,2.067992,2.470381,2.269186,1,1,1,1,1,0,14.56832
95.5965,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6868938,1.52904,-3.134433,-5.960467E-08,-0.1772718,-0.984162,1.777033,1.359846,2.22431,-5.072361,-0.3786941,-0.4411319,0.8136298,0.9999999,0.9999999,0,2.090272,2.452794,2.271533,1,1,1,1,1,0,14.62358
95.6425,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6895041,1.52904,-3.134433,0,-0.1743972,-0.9846753,1.774104,1.365074,2.223091,-5.069234,-0.3807946,-0.4403626,0.8130659,0.9999999,0.9999999,0,2.042302,2.421395,2.231849,1,1,1,1,1,0,14.66958
95.69694,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6932648,1.52904,-3.134433,0,-0.1727041,-0.9849737,1.770971,1.370472,2.221788,-5.065925,-0.3823931,-0.4399278,0.8125509,0.9999999,0.9999999,0,2.070365,2.466575,2.26847,1,1,1,1,1,0,14.72401
95.74298,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.695522,1.52904,-3.134433,0,-0.1713754,-0.9852058,1.769016,1.374491,2.220791,-5.063702,-0.3838118,-0.4394749,0.8121271,0.9999999,0.9999999,0,2.107337,2.42607,2.266704,1,1,1,1,1,0,14.77006
95.78463,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6989727,1.52904,-3.134433,0,-0.1679123,-0.9858019,1.765905,1.378322,2.219155,-5.061809,-0.3847035,-0.4383422,0.8123172,0.9999999,0.9999999,0,2.10721,2.541406,2.324308,1,1,1,1,1,0,14.81171
95.84023,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.704342,1.52904,-3.134433,0,-0.1147215,-0.9933977,1.74825,1.383097,2.216938,-5.059509,-0.3882481,-0.4262884,0.8170322,0.9999999,0.9999999,0,2.181383,2.593135,2.387259,1,1,1,1,1,0,14.86731
95.886,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7122183,1.52904,-3.134433,-5.960467E-08,-0.1075349,-0.9942013,1.74268,1.386777,2.215544,-5.057683,-0.3870815,-0.4247891,0.8183655,0.9999999,0.9999999,0,2.158174,2.629092,2.393633,1,1,1,1,1,0,14.91308
95.94272,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7136343,1.52904,-3.134433,0,-0.09614076,-0.9953676,1.738739,1.390889,2.214741,-5.055535,-0.389509,-0.4220135,0.8186497,0.9999999,0.9999999,0,2.143772,2.589847,2.366809,1,1,1,1,1,0,14.9698
95.98692,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7127249,1.52904,-3.134433,0,-0.09579052,-0.9954015,1.738829,1.39337,2.214546,-5.054235,-0.3914388,-0.4217789,0.8178498,0.9999999,0.9999999,0,2.148861,2.569658,2.35926,1,1,1,1,1,0,15.014
96.03973,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7131737,1.52904,-3.134433,0,-0.09319822,-0.9956475,1.73788,1.395686,2.214566,-5.052959,-0.3927272,-0.4212752,0.8174917,0.9999999,0.9999999,0,2.13875,2.553266,2.346008,1,1,1,1,1,0,15.06681
96.08645,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7155205,1.52904,-3.134433,0,-0.09489837,-0.995487,1.737469,1.397345,2.214837,-5.052129,-0.3924238,-0.4220199,0.8172532,0.9999999,0.9999999,0,2.144667,2.560926,2.352797,1,1,1,1,1,0,15.11353
96.14017,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7150643,1.52904,-3.134433,0,-0.09426658,-0.9955471,1.737748,1.398771,2.215744,-5.051289,-0.393444,-0.4222923,0.8166217,0.9999999,0.9999999,0,2.146551,2.64195,2.39425,1,1,1,1,1,0,15.16724
96.18774,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6979838,1.52904,-3.134433,-5.960465E-08,-0.1483475,-0.9889354,1.758874,1.399422,2.216624,-5.050642,-0.3987995,-0.4330939,0.8083245,0.9999999,0.9999999,0,2.145102,2.705728,2.425415,1,1,1,1,1,0,15.21481
96.2412,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7556082,1.52904,-3.134433,0,-0.2114111,-0.9773972,1.755574,1.398795,2.219039,-5.049738,-0.3663683,-0.4532446,0.8126153,0.7999999,0.6399999,0,2.071622,2.64111,2.356366,1,1,1,1,1,0,15.26827
96.28873,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7456301,1.52904,-3.134433,0,-0.2045685,-0.9788523,1.757508,1.396339,2.223336,-5.048946,-0.3702454,-0.4532437,0.8108566,0.8074896,0.6986284,0,2.071622,2.64111,2.356366,1,1,1,1,1,0,15.31581
96.34391,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6716716,1.52904,-3.134433,0,-0.04030813,-0.9991872,1.743376,1.391048,2.230527,-5.048625,-0.4126343,-0.4139332,0.8114137,0.9211477,0.8456978,0,2.32821,2.660301,2.494256,1,1,1,1,1,0,15.37099
96.38698,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6746524,1.52904,-3.134433,0,-0.02961231,-0.9995614,1.740627,1.385993,2.235928,-5.049465,-0.4086688,-0.4146172,0.8130698,0.9741617,0.9494382,0,2.186588,2.460476,2.323532,1,1,1,1,1,0,15.41405
96.44336,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6670597,1.52904,-3.134433,-5.960464E-08,-0.01783562,-0.999841,1.742675,1.378679,2.242112,-5.051832,-0.408349,-0.4142998,0.8133921,0.9945813,0.9893965,0,2.163025,2.449345,2.306185,1,1,1,1,1,0,15.47044
96.50044,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.6704478,1.52904,-3.134433,0,-0.007968188,-0.9999682,1.741277,1.370913,2.247707,-5.055392,-0.4022712,-0.4150121,0.8160533,0.9985795,0.9972204,0,2.114868,2.352903,2.233886,1,1,1,1,1,0,15.52752
96.54128,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.67671,1.52903,-3.134433,-5.960229E-08,-0.008890755,-0.9999605,1.740719,1.365827,2.25079,-5.058439,-0.3958803,-0.4171867,0.8180672,0.9994181,0.9988614,0,2.124979,2.354706,2.239842,1,1,1,1,1,0,15.56835
96.5981,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7183699,1.52904,-3.134433,0,-0.05432329,-0.9985235,1.737633,1.35933,2.253737,-5.063117,-0.3688696,-0.4326912,0.822626,0.999878,0.9997612,0,2.097174,2.322809,2.209991,1,1,1,1,1,0,15.62518
96.644,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7270967,1.52904,-3.134433,0,-0.05488647,-0.9984926,1.736974,1.353893,2.255701,-5.067392,-0.3608551,-0.434148,0.8254085,0.9999681,0.9999374,0,2.86221,2.28817,2.57519,1,1,1,1,1,0,15.67107
96.69912,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7378511,1.52904,-3.134433,0,-0.06728821,-0.9977336,1.739399,1.347153,2.258158,-5.072902,-0.3502945,-0.4385203,0.8276434,0.9999917,0.9999836,0,2.818105,2.256814,2.537459,1,1,1,1,1,0,15.7262
96.74519,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.746613,1.52904,-3.134433,0,-0.06889868,-0.9976237,1.7395,1.341506,2.260358,-5.077393,-0.3419909,-0.4402223,0.8302087,0.9999978,0.9999957,0,2.765157,2.291187,2.528172,1,1,1,1,1,0,15.77226
96.7963,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7576168,1.52904,-3.134433,0,-0.06729692,-0.997733,1.738988,1.334794,2.263339,-5.082852,-0.331904,-0.441606,0.833561,0.9999993,0.9999986,0,2.777872,2.348151,2.563011,1,1,1,1,1,0,15.82338
96.84479,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7590837,1.52904,-3.134433,0,-0.05907083,-0.9982538,1.739939,1.32898,2.26648,-5.087642,-0.3275379,-0.440806,0.8357087,0.9999999,0.9999997,0,2.718154,2.363333,2.540743,1,1,1,1,1,0,15.87186
96.88931,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7592185,1.52904,-3.134433,0,-0.05077995,-0.9987099,1.741354,1.323489,2.269663,-5.092258,-0.3240414,-0.439895,0.8375497,0.9999999,0.9999999,0,2.700215,2.36205,2.531132,1,1,1,1,1,0,15.91638
96.9435,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7556525,1.52904,-3.134433,-5.960464E-08,-0.03685141,-0.9993207,1.743535,1.317071,2.273706,-5.097792,-0.3220003,-0.4376695,0.8395006,0.9999999,0.9999999,0,2.684362,2.417322,2.550842,1,1,1,1,1,0,15.97057
96.9967,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7404744,1.52904,-3.134433,0,-0.02284944,-0.9997389,1.748907,1.311276,2.277195,-5.102601,-0.3263762,-0.4343168,0.8395519,0.9999999,0.9999999,0,2.701054,2.419429,2.560242,1,1,1,1,1,0,16.02377
97.04276,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7302371,1.528992,-3.134432,-5.959402E-08,-0.0188888,-0.9998217,1.754552,1.306471,2.280004,-5.106795,-0.3284222,-0.4334189,0.839218,0.9999999,0.9999999,0,2.757259,2.420459,2.588859,1,1,1,1,1,0,16.06983
97.0886,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7136042,1.528953,-3.134431,5.95857E-08,-0.02521083,-0.9996822,1.764663,1.301836,2.282489,-5.111108,-0.3333393,-0.4341577,0.8368942,0.9999999,0.9999999,0,2.779316,2.413213,2.596265,1,1,1,1,1,0,16.11568
97.14404,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7228051,1.528968,-3.134431,0,-0.02294544,-0.9997367,1.765234,1.296233,2.285353,-5.116739,-0.3248453,-0.4349892,0.8397975,0.9999999,0.9999999,0,2.689125,2.386446,2.537785,1,1,1,1,1,0,16.17111
97.18993,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7277955,1.52904,-3.134433,0,-0.02403545,-0.999711,1.767521,1.291294,2.287398,-5.121944,-0.3188071,-0.4358511,0.8416625,0.9999999,0.9999999,0,2.662838,2.40651,2.534674,1,1,1,1,1,0,16.217
97.24422,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7354055,1.528962,-3.134431,0,-0.02393871,-0.9997134,1.76958,1.285814,2.289398,-5.128227,-0.3110389,-0.4364911,0.8442336,0.9999999,0.9999999,0,2.708814,2.421669,2.565242,1,1,1,1,1,0,16.2713
97.28999,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7407366,1.528948,-3.134431,0,-0.02589252,-0.9996646,1.772129,1.281709,2.290794,-5.133425,-0.3052671,-0.4372099,0.8459666,0.9999999,0.9999999,0,2.680371,2.436705,2.558538,1,1,1,1,1,0,16.31706
97.3325,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7750548,1.52904,-3.134433,0,-0.03712023,-0.9993109,1.768225,1.278155,2.292013,-5.138321,-0.284523,-0.4419872,0.850702,0.9999999,0.9999999,0,2.707887,2.369746,2.538817,1,1,1,1,1,0,16.35957
97.38916,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.8723378,1.52904,-3.134433,0,-0.0252341,-0.9996815,1.74534,1.274105,2.293585,-5.144511,-0.230194,-0.4452779,0.8652967,0.9999999,0.9999999,0,2.697082,2.314731,2.505907,1,1,1,1,1,0,16.41624
97.43121,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.8970939,1.528963,-3.134431,0,-0.02389821,-0.9997143,1.743391,1.27116,2.294611,-5.149158,-0.2145623,-0.4460261,0.868921,0.9999999,0.9999999,0,2.711613,2.294969,2.503291,1,1,1,1,1,0,16.45829
97.4763,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.8889179,1.52904,-3.134433,5.960465E-08,-0.03028095,-0.9995414,1.75098,1.268034,2.295671,-5.154413,-0.2165162,-0.4464766,0.8682047,0.9999999,0.9999999,0,2.599397,2.295208,2.447303,1,1,1,1,1,0,16.50337
97.53355,Default,CortarCacau,Paper_0,-462,Default,tutorial,1.02545,1.60055,-3.134433,0,0,-1,1.695604,1.263934,2.296802,-5.161991,-0.1406482,-0.4106219,0.9008927,0.9999999,0.9999999,0,7.712584,2.447255,5.07992,1,1,1,1,1,0,16.56063
97.57898,Default,CortarCacau,Paper_0,-462,Default,tutorial,1.143716,1.687087,-3.134433,0,0,-1,1.655856,1.260809,2.297581,-5.169179,-0.07071454,-0.3686879,0.9268596,0.8675213,0.4811249,0,8.659939,2.447255,5.553597,1,1,1,1,1,0,16.60606
97.62222,Default,CortarCacau,Paper_0,-462,Default,tutorial,1.250344,1.660846,-3.134433,0,0,-1,1.668711,1.258023,2.297751,-5.176798,-0.004601982,-0.381675,0.9242851,0.9152136,0.5848999,0,6.486954,2.64111,4.564032,1,1,1,1,1,0,16.64929
97.66785,Default,CortarCacau,Paper_0,-462,Default,tutorial,1.152252,1.564361,-3.134433,0,0,-1,1.717752,1.255625,2.297454,-5.184453,-0.06017931,-0.4267745,0.9023536,0.9722172,0.86398,0,2.860682,2.880714,2.870698,1,1,1,1,1,0,16.69492
97.7104,Default,CortarCacau,PlateWithSeed,17694,PlateWithSeed,item,1.111813,1.380173,-3.293653,-0.01629867,0.9998673,4.898925E-06,2.112674,1.253509,2.297219,-5.191638,-0.06706906,-0.4340686,0.8983797,0.9927169,0.9643432,0,2.848117,2.301686,2.574902,1,1,1,1,1,1,0
97.75424,Default,CortarCacau,Paper_0,-462,Default,tutorial,1.126681,1.544116,-3.134433,0,0,-1,1.740746,1.251582,2.297013,-5.19896,-0.07175142,-0.4325137,0.8987679,0.9976134,0.9883159,0,2.763432,2.287771,2.525602,1,1,1,1,1,1,0
97.80064,Default,CortarCacau,PlateWithSeed,17694,PlateWithSeed,item,1.110772,1.380157,-3.308474,-0.01629867,0.9998673,4.898925E-06,2.112781,1.249799,2.296551,-5.207088,-0.06580273,-0.4337387,0.8986326,0.9993743,0.9969371,0,2.780462,2.343648,2.562055,1,1,1,1,1,1,0
97.84453,Default,CortarCacau,PlateWithSeed,17694,PlateWithSeed,item,1.135103,1.380553,-3.347223,-0.01629867,0.9998673,4.898925E-06,2.082866,1.248482,2.29596,-5.214709,-0.05443386,-0.439494,0.8965947,0.9997438,0.9987454,0,2.948079,2.259836,2.603957,1,1,1,1,1,0,0.04388428
97.88988,Default,CortarCacau,PlateWithSeed,17694,PlateWithSeed,item,1.259041,1.382574,-3.356565,-0.01629867,0.9998673,4.898925E-06,2.077894,1.247263,2.294999,-5.223376,0.005668255,-0.4391106,0.8984151,0.9999328,0.9996711,0,3.063856,2.320285,2.69207,1,1,1,1,1,0,0.0892334
97.93325,Default,CortarCacau,PlateWithSeed,17694,PlateWithSeed,item,1.311351,1.383426,-3.277092,-0.01629867,0.9998673,4.898925E-06,2.15714,1.246508,2.294109,-5.231499,0.03005995,-0.4221717,0.9060174,0.9999779,0.9998922,0,2.985688,2.342816,2.664252,1,1,1,1,1,0,0.1326065
97.97897,Default,CortarCacau,PlateWithSeed,17694,PlateWithSeed,item,1.346344,1.383996,-3.242506,-0.01629867,0.9998673,4.898925E-06,2.196142,1.246609,2.293346,-5.239047,0.04541387,-0.4140668,0.9091129,0.9999927,0.9999647,0,2.947536,2.330771,2.639153,1,1,1,1,1,0,0.1783295
98.02213,Default,CortarCacau,PlateWithSeed,17694,PlateWithSeed,item,1.34112,1.383911,-3.242328,-0.01629867,0.9998673,4.898925E-06,2.202191,1.246503,2.293138,-5.245825,0.04296516,-0.4128739,0.9097742,0.999997,0.9999856,0,2.934885,2.377864,2.656374,1,1,1,1,1,0,0.221489
98.06652,Default,CortarCacau,PlateWithSeed,17694,PlateWithSeed,item,1.342679,1.383937,-3.23999,-0.01629867,0.9998673,4.898925E-06,2.210088,1.246537,2.293099,-5.25212,0.04350132,-0.4113693,0.9104301,0.9999992,0.9999962,0,2.894967,2.322698,2.608832,1,1,1,1,1,0,0.2658768
98.11132,Default,CortarCacau,PlateWithSeed,17694,PlateWithSeed,item,1.349118,1.384041,-3.239098,-0.01629867,0.9998673,4.898925E-06,2.216271,1.246715,2.293162,-5.257729,0.04620518,-0.4102028,0.9108231,0.9999997,0.9999987,0,2.802906,2.319165,2.561035,1,1,1,1,1,0,0.3106766
98.1556,Default,CortarCacau,PlateWithSeed,17694,PlateWithSeed,item,1.357368,1.384176,-3.235452,-0.01629867,0.9998673,4.898925E-06,2.224105,1.246855,2.292931,-5.262418,0.0496888,-0.4085936,0.9113629,0.9999999,0.9999996,0,2.837416,2.712351,2.774884,1,1,1,1,1,0,0.3549576
98.18985,Default,CortarCacau,PlateWithSeed,17694,PlateWithSeed,item,1.357718,1.384182,-3.23906,-0.01629867,0.9998673,4.898925E-06,2.223526,1.24689,2.292654,-5.265501,0.04984343,-0.4085726,0.9113638,0.9999999,0.9999998,0,2.791995,2.782115,2.787055,1,1,1,1,1,0,0.3892059
98.23399,Default,CortarCacau,PlateWithSeed,17694,PlateWithSeed,item,1.35616,1.384156,-3.245851,-0.01629867,0.9998673,4.898925E-06,2.2198,1.24664,2.292473,-5.268344,0.04933768,-0.4091887,0.9111149,0.9999999,0.9999999,0,2.762238,2.809387,2.785813,1,1,1,1,1,0,0.433342
98.28095,Default,CortarCacau,PlateWithSeed,17694,PlateWithSeed,item,1.346916,1.384006,-3.261617,-0.01629867,0.9998673,4.898925E-06,2.206514,1.24622,2.292344,-5.269971,0.0456361,-0.4116624,0.9101931,0.9999999,0.9999999,0,2.784111,2.804218,2.794165,1,1,1,1,1,0,0.4803085
98.32309,Default,CortarCacau,PlateWithSeed,17694,PlateWithSeed,item,1.334599,1.383805,-3.275675,-0.01629867,0.9998673,4.898925E-06,2.193144,1.245542,2.292236,-5.269842,0.04060671,-0.4142142,0.9092732,0.9999999,0.9999999,0,2.818098,2.783974,2.801036,1,1,1,1,1,0,0.5224457
98.37082,Default,CortarCacau,PlateWithSeed,17694,PlateWithSeed,item,1.316185,1.383505,-3.293423,-0.01629867,0.9998673,4.898925E-06,2.174151,1.244666,2.292171,-5.267289,0.03289513,-0.4179409,0.9078785,0.9999999,0.9999999,0,2.819597,2.773068,2.796333,1,1,1,1,1,0,0.5701752
98.41264,Default,CortarCacau,PlateWithSeed,17694,PlateWithSeed,item,1.287264,1.383034,-3.315326,-0.01629867,0.9998673,4.898925E-06,2.148574,1.243968,2.292525,-5.261431,0.02015137,-0.4232997,0.9057655,0.9999999,0.9999999,0,2.820348,2.782111,2.801229,1,1,1,1,1,0,0.6119919
98.45787,Default,CortarCacau,PlateWithSeed,17694,PlateWithSeed,item,1.239356,1.382253,-3.341775,-0.01629867,0.9998673,4.898925E-06,2.114733,1.243384,2.293141,-5.250273,-0.001904649,-0.4307341,0.9024768,0.9999999,0.9999999,0,2.884581,2.766076,2.825329,1,1,1,1,1,0,0.6572266
98.50133,Default,CortarCacau,PlateWithSeed,17694,PlateWithSeed,item,1.175144,1.381206,-3.367882,-0.01629867,0.9998673,4.898925E-06,2.078904,1.243783,2.293761,-5.23453,-0.03301686,-0.4389596,0.8978999,0.9999999,0.9999999,0,2.983234,2.746425,2.864829,1,1,1,1,1,0,0.7006836
98.53772,Default,CortarCacau,Paper_0,-462,Default,tutorial,1.177054,1.566198,-3.134433,0,0,-1,1.744044,1.245618,2.294355,-5.217713,-0.03931316,-0.4175107,0.9078212,0.9999999,0.9999999,0,3.118067,2.809822,2.963944,1,1,1,1,1,1,0
98.58667,Default,CortarCacau,Paper_0,-462,Default,tutorial,1.05442,1.618196,-3.134433,0,0,-1,1.709774,1.251288,2.295188,-5.192076,-0.1151428,-0.3959542,0.9110228,0.9999999,0.9999999,0,7.603318,3.592343,5.597831,1,1,1,1,1,0,0.0489502
98.62477,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.8603307,1.565732,-3.134433,0,0,-1,1.747635,1.258327,2.296171,-5.171407,-0.2277339,-0.4179584,0.8794589,0.9999999,0.9999999,0,3.309748,2.958524,3.134136,1,1,1,1,1,0,0.08705139
98.66961,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.731225,1.545856,-3.134433,0,0,-1,1.774541,1.268558,2.297364,-5.149526,-0.3028012,-0.4234939,0.8537941,0.9999999,0.9999999,0,2.769549,2.86548,2.817515,1,1,1,1,1,0,0.1318893
98.72641,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.62905,1.571858,-3.134433,0,0,-1,1.782682,1.285138,2.299468,-5.123758,-0.3680342,-0.4081547,0.8354404,0.9999999,0.9999999,0,2.891623,2.723161,2.807392,1,1,1,1,1,0,0.1886902
98.76872,Default,CortarCacau,Paper_0,-462,Default,tutorial,0.7058372,1.559306,-3.134433,0,0,-1,1.75314,1.297585,2.301501,-5.108366,-0.3375362,-0.4233522,0.8407391,0.9999999,0.9999999,0,2.959625,2.621151,2.790388,1,1,1,1,1,0,0.2310028
