window_start_s,window_end_s,dominant_activity,n_samples,mean_residual_pupil_mm,mean_raw_pupil_mm,mean_gaze_entropy_bits,mean_target_switch_rate_hz,task_dwell_s,tutorial_dwell_s,support_dwell_s,confusion_frac,n_rescue_saccades
188.2521,190.2521,Moer,44,-0.2469,2.6162,2.1318,4.4432,0.0000,1.6020,0.3257,0.0000,1
190.2521,192.2521,Moer,46,0.2302,3.0941,2.1318,3.4348,0.0000,1.4593,0.0000,0.0870,0
192.2521,194.2521,Moer,48,0.3611,3.2250,0.7832,3.1562,0.0000,0.0000,0.0000,0.0000,0
194.2521,196.2521,Moer,50,0.1268,2.9907,0.7245,3.1100,0.0000,0.0000,0.0000,0.0000,0
196.2521,198.2521,TorrarAmendoa,48,0.1045,2.9684,0.7032,2.1042,0.0000,0.8703,0.0000,0.0000,1
198.2521,200.2521,TorrarAmendoa,49,0.1858,3.0496,0.6819,2.2551,0.0000,0.5456,0.0000,0.0000,1
200.2521,202.2521,TorrarAmendoa,45,0.1429,3.0068,0.6819,2.5000,0.0000,0.0000,0.0000,0.0000,0
202.2521,204.2521,TorrarAmendoa,48,-0.0579,2.8060,1.2765,1.6562,0.0000,0.0000,0.0000,0.0000,1
204.2521,206.2521,TorrarAmendoa,48,-0.3678,2.4960,1.3024,1.1250,0.0000,1.9467,0.0000,0.0000,0
206.2521,208.2521,TorrarAmendoa,49,-0.3097,2.5541,2.2677,2.0204,0.0000,1.9598,0.0000,0.0000,0
208.2521,210.2521,TorrarAmendoa,49,-0.2849,2.5790,3.3590,3.6020,0.0000,1.9265,0.0000,0.0816,0
210.2521,212.2521,TorrarAmendoa,45,0.2701,3.1339,3.3590,6.9444,0.0000,1.9617,0.0000,0.2444,0
212.2521,214.2521,Misturar,49,0.4080,3.2720,3.4627,9.6837,0.0000,1.9756,0.0000,0.0000,0
214.2521,216.2521,Misturar,40,0.2631,3.1222,3.4695,10.5375,0.0000,1.3141,0.6486,0.3000,1
216.2521,218.2521,Misturar,41,0.7295,3.5907,3.0814,9.6951,0.0000,1.5728,0.3742,0.3415,1
218.2521,220.2521,Misturar,43,0.3226,3.1897,1.1965,8.7442,0.0000,0.5780,0.8386,0.5814,1
220.2521,222.2521,Misturar,46,0.3031,3.1671,1.1965,5.5761,0.0000,0.0000,0.0000,0.0000,0
222.2521,224.2521,Misturar,45,-0.1889,2.6750,0.9286,2.6667,0.0000,0.0000,0.0000,0.0000,0
224.2521,226.2521,Misturar,48,-0.1941,2.6698,0.6224,0.3438,0.0000,0.0000,0.0000,0.0000,0
226.2521,228.2521,Misturar,53,0.4752,3.3391,0.6956,0.6698,0.0000,0.0000,0.0000,0.0000,0
228.2521,230.2521,Misturar,51,0.1810,3.0449,2.5614,3.2941,0.0000,0.0000,0.0000,0.0000,0
230.2521,232.2521,Misturar,46,0.4834,3.3474,2.5614,5.3370,0.0000,0.0000,0.0443,0.6087,0
232.2521,234.2521,Misturar,46,0.1197,2.9803,3.0892,8.0326,0.0000,0.7783,1.1698,0.1957,1
234.2521,236.2521,Formar,47,-0.2530,2.6103,3.5325,12.7660,0.0000,0.0000,1.9494,0.0000,0
236.2521,238.2521,Formar,48,-0.0815,2.7799,3.5325,13.6250,0.0000,0.0000,0.5796,0.0000,0
238.2521,240.2521,Formar,47,-0.0533,2.8124,3.5784,12.7234,0.0000,0.0456,1.5026,0.3404,0
240.2521,242.2521,Formar,50,0.3294,3.2084,3.5784,12.4300,0.0000,0.0000,1.9572,0.0000,0
242.2521,244.2521,Formar,48,0.1428,3.0116,3.7254,11.2292,0.0000,0.0449,1.9041,0.4792,0
244.2521,246.2521,Formar,50,0.5718,3.4393,3.8606,8.4300,0.0000,0.8795,0.4920,0.2400,1
246.2521,248.2521,Formar,47,0.5067,3.3739,3.8528,10.2872,0.0000,0.6580,0.8562,0.1064,0
248.2521,250.2521,Formar,46,0.6056,3.4809,3.6783,9.6087,0.0000,0.0000,1.9291,0.0217,0
250.2521,252.2521,Formar,46,0.1701,3.0419,3.6783,8.7609,0.0000,0.2883,1.6828,0.1522,1
252.2521,254.2521,Formar,49,-0.3573,2.5063,3.5006,7.4082,0.0000,1.8032,0.1897,0.2653,1
254.2521,256.2521,Formar,49,-0.4741,2.3898,3.2998,5.8571,0.0000,1.9275,0.0000,0.1633,1
256.2521,258.2521,Formar,50,-0.2448,2.6188,3.3191,2.5100,0.0000,0.0762,0.0000,0.0000,0
258.2521,260.2521,Formar,48,0.0221,2.8980,3.7836,3.0938,0.0000,0.0000,1.3352,0.0000,0
260.2521,262.2521,Formar,51,0.1875,3.0697,3.7836,5.1569,0.0000,0.0000,1.9612,0.2549,0
262.2521,264.2521,Formar,51,0.1923,3.0668,3.9670,5.4608,0.0000,0.2088,1.7394,0.6275,1
264.2521,266.2521,Formar,52,0.4272,3.2908,4.0760,5.7212,0.0000,1.0901,0.6678,1.0000,1
266.2521,268.2521,Formar,49,0.4387,3.3046,4.1263,7.2857,0.0000,1.1363,0.1568,1.0000,0
268.2521,270.2521,Formar,52,0.2393,3.1200,4.2657,6.5000,0.0000,0.0000,1.9505,1.0000,0
270.2521,272.2521,Formar,47,0.1789,3.0450,4.2657,6.1170,0.0000,0.5783,0.7358,1.0000,1
272.2521,274.2521,Formar,41,0.3211,3.1846,4.0837,8.6585,0.0000,0.5833,0.2111,1.0000,1
274.2521,276.2521,Formar,46,0.3302,3.2050,4.0396,10.4130,0.0000,0.0769,1.8705,1.0000,0
276.2521,278.2521,Formar,44,0.5761,3.4429,3.9211,10.0114,0.0000,0.6696,1.2790,0.9318,2
278.2521,280.2521,Formar,47,0.5719,3.4355,2.3024,8.8191,0.0000,1.2815,0.6690,0.1702,1
280.2521,282.2521,Formar,51,0.1594,3.0232,2.3024,7.2941,0.0000,0.2423,0.2812,0.0000,0
282.2521,284.2521,Formar,48,-0.1751,2.6888,2.1023,5.4896,0.0000,1.7254,0.0000,0.0000,1
284.2521,286.2521,Formar,50,0.3293,3.1931,1.9712,3.9900,0.0000,1.9923,0.0000,0.0000,0
286.2521,288.2521,Formar,49,0.7410,3.6049,1.7889,2.8776,0.0000,1.0389,0.0000,0.1020,0
288.2521,290.2521,Formar,53,0.8734,3.7373,0.8545,4.6038,0.0000,0.1565,0.0000,0.2642,0
290.2521,292.2521,Formar,52,0.8562,3.7201,0.8545,5.3750,0.0000,0.0000,0.0000,0.2115,0
292.2521,294.2521,Formar,51,0.3487,3.2126,0.9229,3.7353,0.0000,0.3123,0.0000,0.0392,1
294.2521,296.2521,Formar,54,0.3812,3.2451,0.9338,3.8056,0.0000,0.1453,0.0000,0.0000,0
296.2521,298.2521,Formar,55,0.3653,3.2291,1.3900,4.0091,0.0000,0.0000,0.0000,0.0000,1
298.2521,300.2521,Formar,54,-0.2903,2.5735,1.6941,2.6019,0.0000,0.8572,0.0000,0.0000,0
300.2521,302.2521,Formar,50,-0.3138,2.5501,1.9758,4.3800,0.0000,0.3351,0.0000,0.0000,1
302.2521,304.2521,Formar,46,0.3403,3.2042,2.5227,4.5870,0.0000,0.0000,0.0000,0.1087,0
304.2521,306.2521,Formar,42,0.5491,3.4133,2.5227,4.5119,0.0000,0.3256,0.0435,0.4286,1
306.2521,308.2521,Formar,46,0.5441,3.4079,3.5894,3.5870,0.0000,1.9678,0.0000,0.6957,1
308.2521,310.2521,Formar,47,0.3464,3.2103,4.1055,3.4043,0.0000,1.8156,0.0000,0.9149,0
310.2521,312.2521,Formar,47,-0.3612,2.5027,4.0107,1.2766,0.0000,1.9691,0.0000,0.0000,0
312.2521,314.2521,Formar,46,0.0424,2.9063,3.2136,0.9457,0.0000,1.9611,0.0000,0.0000,0
314.2521,316.2521,Formar,45,0.1861,3.0500,3.2136,0.0000,0.0000,1.9593,0.0000,0.0000,0
316.2521,318.2521,Formar,43,-0.0647,2.7992,3.3985,0.0000,0.0000,1.9272,0.0000,0.0000,0
318.2521,320.2521,Formar,46,0.2254,3.0893,3.6320,0.0000,0.0000,1.9608,0.0000,0.0000,0
320.2521,322.2521,Formar,45,0.4797,3.3435,3.6320,0.0000,0.0000,1.9683,0.0000,0.0000,0
322.2521,324.2521,Formar,46,0.4582,3.3220,3.1494,0.0000,0.0000,1.9494,0.0000,0.0000,1
324.2521,326.2521,Formar,42,0.6143,3.4782,3.0153,0.0000,0.0000,1.9596,0.0000,0.0000,0
326.2521,328.2521,Formar,46,0.5900,3.4538,3.0192,0.0000,0.0000,1.9259,0.0000,0.0000,1
328.2521,330.2521,Formar,43,0.6912,3.5550,3.0603,0.0000,0.0000,1.9732,0.0000,0.0000,2
330.2521,332.2521,Formar,46,0.4103,3.2741,3.0603,0.0000,0.0000,1.9510,0.0000,0.0000,0
332.2521,334.2521,Formar,42,0.8458,3.7096,3.2427,0.0000,0.0000,1.9791,0.0000,0.0000,1
334.2521,336.2521,Formar,47,0.6148,3.4787,3.5710,0.0000,0.0000,1.9471,0.0000,0.0000,0
336.2521,338.2521,Formar,41,0.3994,3.2633,3.5710,0.0000,0.0000,1.9170,0.0000,0.0000,1
338.2521,340.2521,Formar,45,-0.0001,2.8638,3.4625,0.3333,0.0000,1.9947,0.0000,0.0000,1
340.2521,342.2521,Formar,43,-0.3046,2.5593,3.3967,1.7907,0.0000,1.9377,0.0000,0.0000,0
342.2521,344.2521,Formar,43,0.1068,2.9706,3.3967,2.0000,0.0000,1.9589,0.0000,0.0000,0
344.2521,346.2521,Formar,43,0.2079,3.0718,3.1180,2.0000,0.0000,1.4887,0.0000,0.0000,2
