start_s,end_s,duration_s,activity,mean_gaze_entropy_bits,mean_transition_entropy_bits,mean_k_coefficient,mean_confusion_score,n_targets_scanned,targets
8.084461212158203,53.149349212646484,45.06488800048828,CortarCacau,4.56779146194458,0.999164703927597,0.18486975133419037,0.6469399929046631,3,Wall|Wood|Checker
60.555320739746094,78.776611328125,18.221290588378906,DescascarSemente,4.253123760223389,0.999164703927597,0.758510410785675,0.5720685124397278,3,Checker|Wood|Wall
85.41490936279297,102.19029998779297,16.775390625,DescascarSemente,4.366549015045166,0.999164703927597,0.33579546213150024,0.604056715965271,3,Checker|Wall|Wood
119.11869812011719,135.66009521484375,16.541397094726562,TorrarAmendoa,4.812113285064697,0.999164703927597,-0.23598931729793549,0.7056859731674194,3,Wood|Checker|Wall
141.00559997558594,161.82179260253906,20.816192626953125,Formar,4.4310173988342285,0.999164703927597,0.5188718438148499,0.622185468673706,3,Checker|Wood|Wall
174.6772003173828,192.24020385742188,17.563003540039062,Formar,4.548259735107422,0.999164703927597,0.14201943576335907,0.6420285701751709,3,Checker|Wall|Wood
197.15040588378906,223.97300720214844,26.822601318359375,Formar,4.558374404907227,0.999164703927597,0.6161845922470093,0.6341723203659058,3,Wood|Checker|Wall
