SessionTime,Phase,Activity,Target,TargetInstanceId,AOI,HitX,HitY,HitZ,HitNormalX,HitNormalY,HitNormalZ,Distance,OriginX,OriginY,OriginZ,DirX,DirY,DirZ,LeftOpenness,RightOpenness,IsBlink,LeftPupil,RightPupil,AvgPupil,LeftPupilValid,RightPupilValid,LeftGazeValid,RightGazeValid,IsTracking,TargetChanged,DwellTime
10.66501,Default,CortarCacau,Checker,17740,Floor,0.7407882,0.4,0.388159,0,1,0,0.8476448,0.07467289,0.7618828,0.008905868,0.7858426,-0.4269274,0.4474198,0.9999999,0.9999999,0,2.913468,2.409235,2.661351,1,1,1,1,1,0,0.3000078
10.72342,Default,CortarCacau,Checker,17740,Floor,0.7388258,0.4,0.3922949,0,1,0,0.8490432,0.07505092,0.7625887,0.006539942,0.7817916,-0.4270556,0.4543406,0.9999999,0.9999999,0,3.001628,2.391769,2.696698,1,1,1,1,1,0,0.3584166
10.7825,Default,CortarCacau,Checker,17740,Floor,0.7381039,0.4,0.398437,0,1,0,0.852064,0.07556361,0.7628609,0.004247379,0.777571,-0.4258611,0.4626291,0.9999999,0.9999999,0,3.010646,2.422087,2.716367,1,1,1,1,1,0,0.4174967
10.84488,Default,CortarCacau,Checker,17740,Floor,0.6864302,0.4,0.3674564,0,1,0,0.7989189,0.07593459,0.763019,0.001691867,0.7641521,-0.4543878,0.4578246,0.9999999,0.9999999,0,3.004087,2.427556,2.715822,1,1,1,1,1,0,0.4798756
10.90064,Default,CortarCacau,Checker,17740,Floor,0.6608534,0.4,0.3491483,0,1,0,0.7718204,0.07636014,0.7629579,-0.0006172936,0.7572918,-0.4702621,0.4531697,0.9999999,0.9999999,0,2.961859,2.407806,2.684833,1,1,1,1,1,0,0.5356321
10.95428,Default,CortarCacau,Checker,17740,Floor,0.6581961,0.4,0.3436654,0,1,0,0.7681916,0.07655679,0.7628923,-0.002922684,0.7571539,-0.4723981,0.451174,0.9999999,0.9999999,0,2.963437,2.400413,2.681925,1,1,1,1,1,0,0.5892744
11.0125,Default,CortarCacau,Checker,17740,Floor,0.6573201,0.4,0.3434184,0,1,0,0.7687044,0.07615592,0.7633812,-0.004588367,0.7560309,-0.4727191,0.4527185,0.9999999,0.9999999,0,2.917958,2.349384,2.633671,1,1,1,1,1,0,0.6474953
11.07778,Default,CortarCacau,Checker,17740,Floor,0.6542861,0.4,0.3436086,0,1,0,0.7681381,0.07550494,0.7640842,-0.006378761,0.7534859,-0.4739828,0.4556307,0.9999999,0.9999999,0,2.884267,2.357859,2.621063,1,1,1,1,1,0,0.7127686
11.13763,Default,CortarCacau,Checker,17740,Floor,0.6509281,0.4,0.3451142,0,1,0,0.768304,0.07417756,0.7653494,-0.007263274,0.7506801,-0.4755271,0.458643,0.9999999,0.9999999,0,2.874958,2.347435,2.611196,1,1,1,1,1,0,0.7726269
11.18864,Default,CortarCacau,Checker,17740,Floor,0.6619318,0.4,0.35414,0,1,0,0.782395,0.07302354,0.7665511,-0.00775695,0.7526993,-0.4684988,0.4625501,0.9999999,0.9999999,0,2.829344,2.346678,2.588011,1,1,1,1,1,0,0.823638
11.24804,Default,CortarCacau,Wood,17658,Barrier,0.7761906,0.4184723,0.4147134,-1,0,-1.315223E-07,0.8931329,0.07146927,0.7682536,-0.008024445,0.7890443,-0.391634,0.4733202,0.9999999,0.9999999,0,2.720173,2.314271,2.517222,1,1,1,1,1,1,0
