session_time_s,phase,activity,from_target,from_aoi,to_target,to_aoi,gaze_entropy_bits,pre_rescue_entropy_bits
71.16083,Default,CortarCacau,Wood,Barrier,Writebook_6,Default,4.571297,4.380556106567383
